Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR9170948,2019-06-05 16:30:43,2019-05-31 21:17:04,649203,77904360,0,120,42,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008956/SRR9170948,SRX5942298,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857558,SAMN11918929,simple,10090,Mus musculus,GSM3839374,,,,,,,no,,,,,GEO,SRA892854,,public,497BCB30E5CA188705DFD449BA2A6DBE,8C48155122085B6C6BC4989316519BA5
SRR9170949,2019-06-05 16:30:43,2019-05-31 21:20:03,886822,106418640,0,120,57,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008956/SRR9170949,SRX5942299,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857561,SAMN11918967,simple,10090,Mus musculus,GSM3839375,,,,,,,no,,,,,GEO,SRA892854,,public,125516A86F148B018663ABB1A43ADACF,387246E3008BFF7714EE381A9246B71F
SRR9170950,2019-06-05 16:30:43,2019-05-31 21:15:52,808018,96962160,0,120,52,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9170950/SRR9170950.1,SRX5942300,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857559,SAMN11918966,simple,10090,Mus musculus,GSM3839376,,,,,,,no,,,,,GEO,SRA892854,,public,16CACA6B60DBBE4C0DACCE4DD0D02453,7B9F01DFBC560F0C8A5FB95DF778F604
SRR9170951,2019-06-05 16:30:43,2019-05-31 21:17:30,674493,80939160,0,120,43,,https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008956/SRR9170951,SRX5942301,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857560,SAMN11918867,simple,10090,Mus musculus,GSM3839377,,,,,,,no,,,,,GEO,SRA892854,,public,422E9FC058D7E9692537FB53AC356955,3CD204C42B1F0A302DE5AA2EAE0F8173
SRR9170952,2019-06-05 16:30:43,2019-05-31 21:12:53,151256,18150720,0,120,10,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008956/SRR9170952,SRX5942302,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857564,SAMN11918866,simple,10090,Mus musculus,GSM3839378,,,,,,,no,,,,,GEO,SRA892854,,public,B2F19C15EDDFE9F6C4292F15D6CFD737,E8854E147626F679FF5039DD84931CD4
SRR9170953,2019-06-05 16:30:43,2019-05-31 21:18:32,906530,108783600,0,120,58,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008956/SRR9170953,SRX5942303,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857562,SAMN11918865,simple,10090,Mus musculus,GSM3839379,,,,,,,no,,,,,GEO,SRA892854,,public,FFEAED5F8AC7C74AFFF6189325781768,4A7B320B4447207D5896BE9175C78C07
SRR9170954,2019-06-05 16:30:43,2019-05-31 21:18:44,856531,102783720,0,120,54,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008956/SRR9170954,SRX5942304,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857563,SAMN11918864,simple,10090,Mus musculus,GSM3839380,,,,,,,no,,,,,GEO,SRA892854,,public,D4FDD188E6F3B556410FD2E25E85879C,3532D036CB1BB6F48FE043465D826376
SRR9170955,2019-06-05 16:30:43,2019-05-31 21:18:44,722889,86746680,0,120,47,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008956/SRR9170955,SRX5942305,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857567,SAMN11918863,simple,10090,Mus musculus,GSM3839381,,,,,,,no,,,,,GEO,SRA892854,,public,B54B8135C18C75F012F737A226C0DDF9,28C48CBF08A40D8AFCDC8980E4B12664
SRR9170956,2019-06-05 16:30:43,2019-05-31 21:13:33,158203,18984360,0,120,10,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008956/SRR9170956,SRX5942306,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857566,SAMN11918861,simple,10090,Mus musculus,GSM3839382,,,,,,,no,,,,,GEO,SRA892854,,public,D231B19CD7D7BDC6DA652B283A39CF75,7765D691D0DF31E765E8B37965521E2B
SRR9170957,2019-06-05 16:30:43,2019-05-31 21:21:01,933309,111997080,0,120,59,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008956/SRR9170957,SRX5942307,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857565,SAMN11918860,simple,10090,Mus musculus,GSM3839383,,,,,,,no,,,,,GEO,SRA892854,,public,79FDDEE59C59072D0E6526F3B4B8CB11,070E67B3E7155B7A919B250AEC60A8CD
SRR9170958,2019-06-05 16:30:43,2019-05-31 21:18:42,984531,118143720,0,120,62,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008956/SRR9170958,SRX5942308,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857569,SAMN11918859,simple,10090,Mus musculus,GSM3839384,,,,,,,no,,,,,GEO,SRA892854,,public,ED0A4FE1932693395524C73B3426B962,1DB4823970C6332AB3135521DCF772BB
SRR9171155,2019-06-05 16:30:43,2019-05-31 21:19:49,828667,99440040,0,120,53,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008956/SRR9171155,SRX5942309,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857570,SAMN11918858,simple,10090,Mus musculus,GSM3839385,,,,,,,no,,,,,GEO,SRA892854,,public,0AFAD8193355AD52A6B7D002E83F090A,A1B1ABA2C1A4C7DECC72926231BB8C51
SRR9171156,2019-06-05 16:30:43,2019-05-31 21:16:05,545544,65465280,0,120,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9171156/SRR9171156.1,SRX5942310,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857575,SAMN11918857,simple,10090,Mus musculus,GSM3839386,,,,,,,no,,,,,GEO,SRA892854,,public,97129449D1E9D0FB40AA755186AF9F11,26B9A720A4085DEBC63B994121076A1F
SRR9171157,2019-06-05 16:30:43,2019-05-31 21:19:46,843900,101268000,0,120,54,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008956/SRR9171157,SRX5942311,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857568,SAMN11918856,simple,10090,Mus musculus,GSM3839387,,,,,,,no,,,,,GEO,SRA892854,,public,10E109F0F6A4187681B2443B1EC4A9A5,431DCBFE7EF65A504CAE212D87AD6FC6
SRR9171158,2019-06-05 16:30:43,2019-05-31 21:19:51,920883,110505960,0,120,59,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008956/SRR9171158,SRX5942312,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857571,SAMN11918855,simple,10090,Mus musculus,GSM3839388,,,,,,,no,,,,,GEO,SRA892854,,public,BC1ED817762044073F4AC74E28F03239,6FEC6D08BAA89F66CBA5835FA0B9B083
SRR9171159,2019-06-05 16:30:44,2019-05-31 21:19:59,1112568,133508160,0,120,71,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008956/SRR9171159,SRX5942313,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857573,SAMN11918854,simple,10090,Mus musculus,GSM3839389,,,,,,,no,,,,,GEO,SRA892854,,public,94C3954993C7F9E264D063438E33DBC4,A263611788AD52D10C06F904C6F1B7D5
SRR9171160,2019-06-05 16:30:44,2019-05-31 21:19:17,1004565,120547800,0,120,64,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008956/SRR9171160,SRX5942314,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857572,SAMN11918853,simple,10090,Mus musculus,GSM3839390,,,,,,,no,,,,,GEO,SRA892854,,public,E2C15CA47077BE2B8195ABDAA1135BDE,85513E3BD0089EE2AF2A409E456839AA
SRR9171161,2019-06-05 16:30:44,2019-05-31 21:21:50,949876,113985120,0,120,61,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008956/SRR9171161,SRX5942315,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857574,SAMN11918852,simple,10090,Mus musculus,GSM3839391,,,,,,,no,,,,,GEO,SRA892854,,public,715941BC28157E761C0A48B78146EDB3,AE2A1A43F34261A1E8868AD414B5ECA6
SRR9171162,2019-06-05 16:30:44,2019-05-31 21:15:27,326114,39133680,0,120,21,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008956/SRR9171162,SRX5942316,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857577,SAMN11918885,simple,10090,Mus musculus,GSM3839392,,,,,,,no,,,,,GEO,SRA892854,,public,1087A873D9264FF47D0F3D093FD1D3F8,2D32C708BF6ADEEB3EBF1F82EF1C826D
SRR9171163,2019-06-05 16:30:44,2019-05-31 21:19:23,906461,108775320,0,120,58,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9171163/SRR9171163.1,SRX5942317,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4857576,SAMN11918884,simple,10090,Mus musculus,GSM3839393,,,,,,,no,,,,,GEO,SRA892854,,public,B97A709E1B75DA5BF7DD72A8FF0F4154,C34D4B90470F790E0BF75914D5294B9E
SRR9167755,2019-06-05 16:30:41,2019-05-31 18:01:07,1021502,122580240,0,120,65,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008952/SRR9167755,SRX5942190,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856547,SAMN11917685,simple,9606,Homo sapiens,GSM3837010,,,,,,,no,,,,,GEO,SRA892854,,public,B158EDE64905DA029E685FCC1867869E,C3E5DEB05E78A00C05B99A4A73738269
SRR9167756,2019-06-05 16:30:41,2019-05-31 18:03:01,1398167,167780040,0,120,91,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008952/SRR9167756,SRX5942191,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856549,SAMN11917684,simple,9606,Homo sapiens,GSM3837011,,,,,,,no,,,,,GEO,SRA892854,,public,DAFD3A2BEAFC4F11F4AAB1FBB7BEFE00,2CA92B4E9D1F64ED1856511C52138912
SRR9167757,2019-06-05 16:30:41,2019-05-31 17:59:07,930913,111709560,0,120,59,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008952/SRR9167757,SRX5942192,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856550,SAMN11917683,simple,9606,Homo sapiens,GSM3837012,,,,,,,no,,,,,GEO,SRA892854,,public,87330565B472409FCF042DAB1D48D95E,73F12DEA112320B804FABA6D69154AB1
SRR9167758,2019-06-05 16:30:41,2019-05-31 17:58:49,1254010,150481200,0,120,80,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008952/SRR9167758,SRX5942193,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856551,SAMN11917682,simple,9606,Homo sapiens,GSM3837013,,,,,,,no,,,,,GEO,SRA892854,,public,C26C0CE6E5EBA09FC12DD052BA9AD8AE,4ABE5B6A9E423796DA384A90EF6B1CD1
SRR9167759,2019-06-05 16:30:41,2019-05-31 18:02:47,1303303,156396360,0,120,83,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008952/SRR9167759,SRX5942194,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856554,SAMN11917681,simple,9606,Homo sapiens,GSM3837014,,,,,,,no,,,,,GEO,SRA892854,,public,E386E2589C13D28257EA4A8C53587E5F,6D31BAF9856535791B85DD91412B3C13
SRR9167760,2019-06-05 16:30:41,2019-05-31 18:00:32,1178791,141454920,0,120,75,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/008952/SRR9167760,SRX5942195,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856553,SAMN11917680,simple,9606,Homo sapiens,GSM3837015,,,,,,,no,,,,,GEO,SRA892854,,public,7724807E297B99BCC2D5826E321805B2,79156EC27EBA5858F12694594017834B
SRR9167761,2019-06-05 16:30:42,2019-05-31 18:01:33,1176436,141172320,0,120,75,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9167761/SRR9167761.1,SRX5942196,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856552,SAMN11917679,simple,9606,Homo sapiens,GSM3837016,,,,,,,no,,,,,GEO,SRA892854,,public,8EDC2C4D6A88339608FD7F131407CAE7,DFAA796D00F74E07B383B7EE011183E6
SRR9167762,2019-06-05 16:30:42,2019-05-31 18:01:23,1144321,137318520,0,120,73,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9167762/SRR9167762.1,SRX5942197,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4856555,SAMN11917678,simple,9606,Homo sapiens,GSM3837017,,,,,,,no,,,,,GEO,SRA892854,,public,4A20F4238A3EC0ACBCF04B2EDC3BA1E1,328B45A8C5D2F3E7182A6CA7453E2B4E
SRR9167546,2019-06-05 16:30:42,2019-05-31 18:33:26,702579,84309480,0,120,45,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008952/SRR9167546,SRX5942198,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853738,SAMN11914377,simple,9606,Homo sapiens,GSM3837402,,,,,,,no,,,,,GEO,SRA892854,,public,EA2BC89403B1241746BF66DE52AD5696,0A212B7F9890F2EE38B215487F68062B
SRR9167547,2019-06-05 16:30:42,2019-05-31 19:47:02,112626,13515120,0,120,7,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008952/SRR9167547,SRX5942199,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853739,SAMN11914379,simple,9606,Homo sapiens,GSM3837403,,,,,,,no,,,,,GEO,SRA892854,,public,038D23BC092ED790E62992C23400A3E6,767447E875E5B359F225430D3991ED89
SRR9167548,2019-06-05 16:30:42,2019-05-31 19:52:50,623125,74775000,0,120,40,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008952/SRR9167548,SRX5942200,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853740,SAMN11914376,simple,9606,Homo sapiens,GSM3837404,,,,,,,no,,,,,GEO,SRA892854,,public,1A162A41AA2475233FC660493522C3EE,D4709CF1C80B04E2EEE1E26600D0A5D9
SRR9167549,2019-06-05 16:30:42,2019-05-31 19:48:52,213408,25608960,0,120,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9167549/SRR9167549.1,SRX5942201,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853742,SAMN11914375,simple,9606,Homo sapiens,GSM3837405,,,,,,,no,,,,,GEO,SRA892854,,public,7DD2F8A0644AF7AC01BABCA3478FD291,54AEE6A820F5C2F0288305B25A50BA36
SRR9167550,2019-06-05 16:30:42,2019-05-31 19:53:47,677857,81342840,0,120,43,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008952/SRR9167550,SRX5942202,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853741,SAMN11914374,simple,9606,Homo sapiens,GSM3837406,,,,,,,no,,,,,GEO,SRA892854,,public,FAEDFD35D06B769DC09393EDA8D3292D,1FB11E724AEE21C08CB0FDA6C3379DBB
SRR9167551,2019-06-05 16:30:42,2019-05-31 19:54:51,997056,119646720,0,120,65,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9167551/SRR9167551.1,SRX5942203,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853743,SAMN11914373,simple,9606,Homo sapiens,GSM3837407,,,,,,,no,,,,,GEO,SRA892854,,public,F5F59C8B105C17F1327EFD876541E0EC,6B031B2E6AD8EF729EF444950ECCCD1B
SRR9167552,2019-06-05 16:30:42,2019-05-31 19:49:01,473827,56859240,0,120,30,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008952/SRR9167552,SRX5942204,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853744,SAMN11914427,simple,9606,Homo sapiens,GSM3837408,,,,,,,no,,,,,GEO,SRA892854,,public,9CB6EA5F56646C2B4AF78D52AA38598C,5A4849371A2E9D69A72E813854A580C1
SRR9167553,2019-06-05 16:30:42,2019-05-31 19:49:01,290373,34844760,0,120,19,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008952/SRR9167553,SRX5942205,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853745,SAMN11914426,simple,9606,Homo sapiens,GSM3837409,,,,,,,no,,,,,GEO,SRA892854,,public,1225C59A0ABD0897D1C933343D1FCB76,88B0772FD2A761FE0BEC004783286502
SRR9167554,2019-06-05 16:30:42,2019-05-31 19:52:13,630402,75648240,0,120,41,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008952/SRR9167554,SRX5942206,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853747,SAMN11914425,simple,9606,Homo sapiens,GSM3837410,,,,,,,no,,,,,GEO,SRA892854,,public,9321BA5123E5DAA05D8CCB4D754255D3,8DC4C089C99ABF0C19F73FB479EE81C8
SRR9167555,2019-06-05 16:30:42,2019-05-31 19:53:08,671916,80629920,0,120,44,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9167555/SRR9167555.1,SRX5942207,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853746,SAMN11914424,simple,9606,Homo sapiens,GSM3837411,,,,,,,no,,,,,GEO,SRA892854,,public,56C231C268E920BCD2A206E53BA904F7,9978AA0C795D96CEEB8A1EBFCEAA99D6
SRR9167556,2019-06-05 16:30:42,2019-05-31 19:53:18,652496,78299520,0,120,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9167556/SRR9167556.1,SRX5942208,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853748,SAMN11914423,simple,9606,Homo sapiens,GSM3837412,,,,,,,no,,,,,GEO,SRA892854,,public,734B9C20F022BEFCD6E22D1B5D617CF9,C959D907091AE56705061E03971DDD92
SRR9167557,2019-06-05 16:30:42,2019-05-31 19:51:51,502454,60294480,0,120,33,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-15/SRR9167557/SRR9167557.1,SRX5942209,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853749,SAMN11914422,simple,9606,Homo sapiens,GSM3837413,,,,,,,no,,,,,GEO,SRA892854,,public,C9C1515D9EC825982D358D5740139FE7,8AE837880C43C586630CDA96F1567340
SRR9167774,2019-06-05 16:30:42,2019-05-31 19:53:57,925738,111088560,0,120,60,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008952/SRR9167774,SRX5942210,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853750,SAMN11914421,simple,9606,Homo sapiens,GSM3837414,,,,,,,no,,,,,GEO,SRA892854,,public,5C011F8A2D1F39CF57D9A59930A9D378,A54CF9A53EBA5DC2C014585B368EF341
SRR9167775,2019-06-05 16:30:42,2019-05-31 19:52:28,427335,51280200,0,120,28,,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008952/SRR9167775,SRX5942211,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853751,SAMN11914420,simple,9606,Homo sapiens,GSM3837415,,,,,,,no,,,,,GEO,SRA892854,,public,89210A4A1B2D1B9049F991B37EA70A96,1584B7A8BC6CA97A88EA61A8599CBEB7
SRR9167776,2019-06-05 16:30:42,2019-05-31 19:52:15,467190,56062800,0,120,30,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008952/SRR9167776,SRX5942212,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853753,SAMN11914419,simple,9606,Homo sapiens,GSM3837416,,,,,,,no,,,,,GEO,SRA892854,,public,97B5A2E634CCDB6DBB69F1C4CDFCA888,1B7A4334FD85A4186D8299B04F29DD55
SRR9167777,2019-06-05 16:30:42,2019-05-31 19:54:03,694232,83307840,0,120,45,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008952/SRR9167777,SRX5942213,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853752,SAMN11914418,simple,9606,Homo sapiens,GSM3837417,,,,,,,no,,,,,GEO,SRA892854,,public,ACD08FFBCD47312C80BE1786C1C8A2D9,8AAD463807DA9CB36D2CE4EAF2247C09
SRR9167778,2019-06-05 16:30:42,2019-05-31 19:52:35,596009,71521080,0,120,39,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008952/SRR9167778,SRX5942214,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853754,SAMN11914417,simple,9606,Homo sapiens,GSM3837418,,,,,,,no,,,,,GEO,SRA892854,,public,4C447ED84EFA5D96E562A06C5EE5E8D9,24FE6BAC0F87D6156A489A01165BC1CE
SRR9167779,2019-06-05 16:30:42,2019-05-31 19:52:22,574263,68911560,0,120,38,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008952/SRR9167779,SRX5942215,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853755,SAMN11914416,simple,9606,Homo sapiens,GSM3837419,,,,,,,no,,,,,GEO,SRA892854,,public,2BB7E4B2D5ED2395742268849C51DE65,584389FB8C262CFD61407C91CF281353
SRR9167780,2019-06-05 16:30:42,2019-05-31 19:53:08,508254,60990480,0,120,33,,https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008952/SRR9167780,SRX5942216,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853756,SAMN11914415,simple,9606,Homo sapiens,GSM3837420,,,,,,,no,,,,,GEO,SRA892854,,public,00D7020D3D3048CFA815B29090958084,9D57DF800E149162E898D715EEEDFB51
SRR9167781,2019-06-05 16:30:42,2019-05-31 19:54:31,635800,76296000,0,120,42,,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008952/SRR9167781,SRX5942217,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP200058,PRJNA545730,,545730,SRS4853757,SAMN11914463,simple,9606,Homo sapiens,GSM3837421,,,,,,,no,,,,,GEO,SRA892854,,public,D5D4C73835C73399770D1147C92C68EC,51488BC227EA5011915D4DCE82AC81A4
